#!(s),Date,Time,TA_SP30P1_ET2,CO_SP30P1_ET2,DBS_SP30P1_ET2,DBE_SP30P1_ET2,TA_SP30P2_ET2,CO_SP30P2_ET2,DBS_SP30P2_ET2,DBE_SP30P2_ET2
1739237656,11.02.2025,1:34:16,18.7,337,551,540,19.5,0,583,572
1739238559,11.02.2025,1:49:19,18.8,337,551,562,19.4,0,551,551
1739239463,11.02.2025,2:04:23,18.8,337,562,551,19.4,0,551,562
1739240366,11.02.2025,2:19:26,18.7,337,562,583,19.4,0,551,562
1739241269,11.02.2025,2:34:29,18.7,337,551,500,19.4,0,562,540
1739242172,11.02.2025,2:49:32,18.7,337,551,583,19.2,0,562,562
1739243075,11.02.2025,3:04:35,18.7,337,562,529,19.2,0,562,551
1739243978,11.02.2025,3:19:38,18.9,337,540,572,19.5,0,551,572
1739244882,11.02.2025,3:34:42,19,337,562,518,19.5,0,562,551
1739245785,11.02.2025,3:49:45,19.2,337,562,562,19.5,0,551,551
1739246688,11.02.2025,4:04:48,19.2,345,551,572,19.5,0,551,562
1739247591,11.02.2025,4:19:51,19.2,337,551,562,19.4,0,562,572
1739248494,11.02.2025,4:34:54,19.2,337,551,594,19.4,0,562,562
1739249398,11.02.2025,4:49:58,19.2,337,551,562,19.4,0,551,551
1739250301,11.02.2025,5:05:01,19.1,337,551,583,19.3,0,551,562
1739251204,11.02.2025,5:20:04,19.1,337,540,551,19.3,0,562,551
1739252107,11.02.2025,5:35:07,19,337,551,540,19.2,0,551,562
1739253010,11.02.2025,5:50:10,19,337,540,594,19.3,0,551,562
1739253913,11.02.2025,6:05:13,19,337,551,540,19.2,0,540,562
1739254816,11.02.2025,6:20:16,18.9,337,551,529,19.2,0,551,562
1739255720,11.02.2025,6:35:20,18.9,337,551,540,19.2,0,551,572
1739256623,11.02.2025,6:50:23,19.1,329,551,562,19.1,0,551,551
1739257526,11.02.2025,7:05:26,19.2,337,540,583,19.3,0,562,562
1739258429,11.02.2025,7:20:29,19.2,329,540,540,19.3,0,551,551
1739259332,11.02.2025,7:35:32,19.1,329,562,529,19.2,0,562,551
1739260235,11.02.2025,7:50:35,19.1,337,551,572,19.1,0,562,562
1739261138,11.02.2025,8:05:38,19,329,551,540,19.3,0,551,551
1739262042,11.02.2025,8:20:42,19.1,337,562,518,19.4,0,551,551
1739262945,11.02.2025,8:35:45,19,337,551,562,19.4,0,562,572
1739263848,11.02.2025,8:50:48,19,345,551,540,19.4,0,562,551
1739264751,11.02.2025,9:05:51,19,345,551,529,19.4,0,562,551
1739265654,11.02.2025,9:20:54,19,337,562,479,19.4,0,562,562
1739266557,11.02.2025,9:35:57,19,345,562,572,19.4,0,551,562
1739267460,11.02.2025,9:51:00,18.9,345,551,529,19.4,0,572,551
1739268364,11.02.2025,10:06:04,19.1,353,562,551,19.5,0,540,562
1739269267,11.02.2025,10:21:07,19.3,360,562,551,19.6,0,562,551
1739270170,11.02.2025,10:36:10,19.5,360,572,529,19.8,0,551,551
1739271073,11.02.2025,10:51:13,19.9,368,562,583,20,0,540,551
1739271976,11.02.2025,11:06:16,20.1,360,562,540,20.3,0,551,529
1739272879,11.02.2025,11:21:19,20.3,360,562,540,20.4,0,583,551
1739273783,11.02.2025,11:36:23,20.5,368,562,551,20.5,0,572,562
1739274686,11.02.2025,11:51:26,20.7,360,551,551,20.6,0,562,540
1739275589,11.02.2025,12:06:29,21,360,551,551,20.9,0,551,562
1739276492,11.02.2025,12:21:32,21.3,376,562,540,20.9,0,551,529
1739277396,11.02.2025,12:36:36,21.8,392,551,572,21.1,0,551,540
1739278299,11.02.2025,12:51:39,22.2,400,551,518,21.4,0,562,540
1739279202,11.02.2025,13:06:42,22.5,376,562,644,21.7,0,562,0
1739280105,11.02.2025,13:21:45,22.7,384,562,562,21.9,0,562,529
1739281008,11.02.2025,13:36:48,22.9,407,551,551,22.1,0,551,540
1739281911,11.02.2025,13:51:51,23.1,400,540,572,22.3,0,562,540
1739282814,11.02.2025,14:06:54,23.2,407,562,529,22.5,0,562,562
1739283718,11.02.2025,14:21:58,23.5,407,500,562,22.6,0,551,562
1739284621,11.02.2025,14:37:01,23.6,407,562,562,22.6,0,551,540
1739285524,11.02.2025,14:52:04,23.6,407,562,583,22.7,0,562,551
1739286427,11.02.2025,15:07:07,23.5,392,551,562,22.7,0,540,551
1739287330,11.02.2025,15:22:10,23.3,384,551,583,22.6,0,572,562
1739288233,11.02.2025,15:37:13,23,368,562,551,22.5,0,562,583
1739289136,11.02.2025,15:52:16,22.5,400,551,562,22.4,0,540,572
1739290040,11.02.2025,16:07:20,22.2,384,551,551,22.2,0,551,562
1739290943,11.02.2025,16:22:23,22,345,551,551,21.9,0,551,551
1739291846,11.02.2025,16:37:26,21.6,329,562,594,21.7,0,562,551
1739292749,11.02.2025,16:52:29,21.1,329,572,551,21.4,0,562,562
1739293652,11.02.2025,17:07:32,20.9,337,551,540,21.3,0,562,562
1739294555,11.02.2025,17:22:35,20.7,337,562,529,21.2,0,562,551
1739295458,11.02.2025,17:37:38,20.7,345,572,518,21.1,0,551,540
1739296362,11.02.2025,17:52:42,20.6,345,551,540,20.9,0,551,551
1739297265,11.02.2025,18:07:45,20.3,345,551,583,21,0,551,529
1739298168,11.02.2025,18:22:48,20.3,345,540,572,20.8,0,551,562
1739299071,11.02.2025,18:37:51,20.2,345,551,508,20.8,0,529,562
1739299974,11.02.2025,18:52:54,20,337,562,594,20.7,0,562,562
1739300877,11.02.2025,19:07:57,19.8,337,551,529,20.6,0,562,562
1739301780,11.02.2025,19:23:00,19.7,329,562,562,20.7,0,562,572
1739302684,11.02.2025,19:38:04,19.6,329,562,572,20.7,0,562,572
1739303587,11.02.2025,19:53:07,19.6,329,562,562,20.5,0,551,529
1739304490,11.02.2025,20:08:10,19.2,329,562,551,20.5,0,551,518
1739305393,11.02.2025,20:23:13,19.5,329,562,562,20.7,0,551,540
1739306296,11.02.2025,20:38:16,19.3,329,562,623,20.5,0,551,562
1739307199,11.02.2025,20:53:19,19.4,329,551,572,20.4,0,551,562
1739308103,11.02.2025,21:08:23,19.3,329,551,540,20.5,0,551,562
1739309006,11.02.2025,21:23:26,19.2,321,551,583,20.3,0,562,562
1739309909,11.02.2025,21:38:29,19.2,329,540,518,20.4,0,551,529
1739310812,11.02.2025,21:53:32,19.1,329,562,508,20.3,0,583,583
1739311715,11.02.2025,22:08:35,19.2,329,540,583,20.3,0,562,551
1739312618,11.02.2025,22:23:38,19.2,321,562,540,20.3,0,540,551
1739313521,11.02.2025,22:38:41,19.2,329,551,572,20.3,0,551,562
1739314424,11.02.2025,22:53:44,19.1,329,562,540,20.3,0,551,562
1739315328,11.02.2025,23:08:48,19.1,337,551,540,20.2,0,540,583
1739316231,11.02.2025,23:23:51,19.1,329,562,540,20.2,0,572,551
1739317134,11.02.2025,23:38:54,18.9,329,562,551,20.1,0,562,562
1739318037,11.02.2025,23:53:57,18.9,329,540,551,20.1,0,572,529
1739318940,12.02.2025,0:09:00,18.8,337,551,562,20,0,562,562
1739319843,12.02.2025,0:24:03,18.9,337,562,500,20.1,0,562,551
1739320747,12.02.2025,0:39:07,18.9,337,572,583,20.1,0,529,551
1739321650,12.02.2025,0:54:10,18.9,329,551,572,20.1,0,562,540
1739322553,12.02.2025,1:09:13,18.8,337,562,562,20,0,540,551
1739323456,12.02.2025,1:24:16,18.9,337,572,508,20,0,540,562
1739324359,12.02.2025,1:39:19,18.8,337,562,540,20,0,551,562
1739325262,12.02.2025,1:54:22,18.7,329,572,562,20,0,551,572
1739326166,12.02.2025,2:09:26,18.7,337,562,551,19.9,0,540,562
1739327069,12.02.2025,2:24:29,18.7,337,562,540,19.9,0,551,572
1739327972,12.02.2025,2:39:32,18.8,337,551,529,19.9,0,562,551
1739328875,12.02.2025,2:54:35,18.7,337,562,551,19.9,0,583,551
1739329778,12.02.2025,3:09:38,18.7,337,562,583,19.9,0,540,562
1739330682,12.02.2025,3:24:42,18.9,337,551,518,19.9,0,551,562
1739331585,12.02.2025,3:39:45,19.2,337,551,594,20,0,540,551
1739332488,12.02.2025,3:54:48,19.4,329,551,583,19.9,0,551,551
1739333391,12.02.2025,4:09:51,19.4,337,551,551,19.9,0,572,540
1739334294,12.02.2025,4:24:54,19.3,337,562,540,20,0,562,540
1739335197,12.02.2025,4:39:57,19.2,337,551,540,19.9,0,572,551
1739336101,12.02.2025,4:55:01,19.2,337,551,529,20,0,540,572
1739337004,12.02.2025,5:10:04,19.1,329,572,551,19.9,0,551,551
1739337907,12.02.2025,5:25:07,19,337,551,562,19.8,0,551,562
1739338810,12.02.2025,5:40:10,19,337,551,583,19.8,0,540,562
1739339713,12.02.2025,5:55:13,18.9,337,551,583,19.7,0,540,562
1739340616,12.02.2025,6:10:16,19.1,337,551,540,19.8,0,562,583
1739341520,12.02.2025,6:25:20,19.2,337,562,540,19.8,0,551,540
1739342423,12.02.2025,6:40:23,19.2,337,551,562,20,0,551,562
1739343326,12.02.2025,6:55:26,19.2,337,551,601,19.9,0,540,551
1739344229,12.02.2025,7:10:29,19.1,337,540,490,20,0,562,572
1739345132,12.02.2025,7:25:32,19,337,529,572,19.8,0,551,540
1739346035,12.02.2025,7:40:35,18.9,337,562,518,19.7,0,562,562
1739346939,12.02.2025,7:55:39,19,337,562,529,19.4,0,551,562
1739347842,12.02.2025,8:10:42,19.3,337,562,562,20,0,551,540
1739348745,12.02.2025,8:25:45,19.4,337,551,634,20,0,562,551
1739349648,12.02.2025,8:40:48,19.4,337,562,572,20,0,572,551
1739350551,12.02.2025,8:55:51,19.3,337,551,601,20,0,551,529
1739351454,12.02.2025,9:10:54,19.3,337,551,551,20,0,551,562
1739352357,12.02.2025,9:25:57,19.2,345,551,551,19.9,0,551,562
1739353260,12.02.2025,9:41:00,19.2,345,551,540,19.7,0,551,562
1739354163,12.02.2025,9:56:03,19.2,345,540,583,19.9,0,562,551
1739355066,12.02.2025,10:11:06,19.2,353,551,583,20,0,540,562
1739355970,12.02.2025,10:26:10,19.2,353,551,518,20,0,562,551
1739356873,12.02.2025,10:41:13,19.2,353,540,601,19.9,0,562,551
1739357776,12.02.2025,10:56:16,19.2,368,540,540,19.9,0,551,540
1739358679,12.02.2025,11:11:19,19.2,360,551,540,20,0,540,572
1739359582,12.02.2025,11:26:22,19.2,360,551,562,20,0,551,551
1739360486,12.02.2025,11:41:26,19.2,368,562,562,20.2,0,540,551
1739361389,12.02.2025,11:56:29,19.1,392,551,508,20.2,0,551,562
1739362292,12.02.2025,12:11:32,19.2,400,562,562,20.1,0,540,562
1739363195,12.02.2025,12:26:35,19.2,392,551,508,20,0,562,551
1739364098,12.02.2025,12:41:38,19.4,392,562,562,20,0,562,551
1739365001,12.02.2025,12:56:41,19.4,384,562,562,20.1,0,562,551
1739365904,12.02.2025,13:11:44,19.4,384,562,562,20.2,0,562,551
1739366807,12.02.2025,13:26:47,19.4,384,551,529,20,0,540,562
1739367711,12.02.2025,13:41:51,19.8,549,562,540,19.9,0,572,540
1739368614,12.02.2025,13:56:54,20.2,604,551,518,20.2,0,551,540
1739369517,12.02.2025,14:11:57,20.5,729,551,562,20,0,562,540
1739370420,12.02.2025,14:27:00,20.7,643,562,551,20.6,0,562,529
1739371323,12.02.2025,14:42:03,20.9,517,551,562,20.7,0,540,551
1739372226,12.02.2025,14:57:06,20.7,682,551,583,20.6,0,540,562
1739373129,12.02.2025,15:12:09,20.7,635,551,562,20.8,0,551,551
1739374032,12.02.2025,15:27:12,20.4,564,562,551,21.1,0,540,594
1739374936,12.02.2025,15:42:16,20.3,541,572,551,21.1,0,551,562
1739375839,12.02.2025,15:57:19,20.2,533,540,518,21.1,0,562,540
1739376742,12.02.2025,16:12:22,20.2,470,551,551,21.1,0,572,551
1739377645,12.02.2025,16:27:25,20.1,415,551,572,21.1,0,562,540
1739378548,12.02.2025,16:42:28,19.8,400,551,500,21,0,540,562
1739379451,12.02.2025,16:57:31,19.7,400,551,572,20.9,0,562,551
1739380354,12.02.2025,17:12:34,19.7,400,551,551,21,0,562,540
1739381258,12.02.2025,17:27:38,19.7,400,551,540,21,0,562,551
1739382161,12.02.2025,17:42:41,19.7,384,562,551,20.9,0,551,529
1739383064,12.02.2025,17:57:44,19.6,384,572,583,20.9,0,572,551
1739383967,12.02.2025,18:12:47,19.5,376,572,583,20.7,0,562,540
1739384870,12.02.2025,18:27:50,19.4,368,562,562,20.6,0,540,540
1739385773,12.02.2025,18:42:53,19.4,368,562,518,20.5,0,572,551
1739386676,12.02.2025,18:57:56,19.3,368,572,529,20.5,0,583,572
1739387579,12.02.2025,19:12:59,19.3,360,572,540,20.4,0,572,562
1739388483,12.02.2025,19:28:03,19.2,360,572,562,20.3,0,562,540
1739389386,12.02.2025,19:43:06,19.2,360,551,601,20.3,0,562,551
1739390289,12.02.2025,19:58:09,19.2,360,551,551,20.3,0,562,551
1739391192,12.02.2025,20:13:12,19.2,360,572,572,20.3,0,540,572
1739392095,12.02.2025,20:28:15,19.2,360,562,572,20.3,0,551,551
1739392998,12.02.2025,20:43:18,19.2,353,551,540,20.2,0,540,562
1739393902,12.02.2025,20:58:22,19.2,353,551,529,20.2,0,562,572
1739394805,12.02.2025,21:13:25,19.2,353,551,551,20.2,0,551,551
1739395708,12.02.2025,21:28:28,19.2,353,562,540,20.1,0,583,540
1739396611,12.02.2025,21:43:31,19.1,353,562,551,20.1,0,551,540
1739397514,12.02.2025,21:58:34,19.1,353,562,583,20.1,0,572,551
